mode,gamma,delivery_start,raw_cost,D_ch_norm,D_dis_norm,total_charge_MWh,total_discharge_MWh,sat_hours,sat_MWh
dual-price,0.0001,2018-07-27 00:00:00+00:00,2869.2512035039827,4.358952156553918,3.890003291160643,11.35606316484353,9.987186296624294,15,5.980769045738544
dual-price,0.0005,2018-07-27 00:00:00+00:00,2869.2336922195905,4.352610772693494,3.8881052509159124,11.359253296087116,9.989951241906509,16,5.977849155981227
dual-price,0.001,2018-07-27 00:00:00+00:00,2869.2337006760354,4.35260860834601,3.88810634571161,11.359253721984297,9.989951400701134,16,5.977847511784253
dual-price,0.005,2018-07-27 00:00:00+00:00,2865.3703042327143,4.050292167161513,3.727366724728958,11.487796637091934,10.098324263682724,16,5.872346371619533
dual-price,0.01,2018-07-27 00:00:00+00:00,2863.3996282511994,3.8941705610895974,3.6365448714689763,11.496210375970506,10.10015554573842,16,5.876483366754949
dispatchability,0.0,2018-07-27 00:00:00+00:00,,48.92768700756701,49.129875772200315,8.113954483953545,6.122997104536066,22,35.33400538200863
dispatchability,0.0001,2018-07-27 00:00:00+00:00,,7.451199890059936,6.920596126359996,3.546576643634251,2.511781824053402,20,29.82433379148807
dispatchability,0.0005,2018-07-27 00:00:00+00:00,,5.552975672114859,4.522438969895365,3.570347428203462,2.5519968568499785,20,26.02027775107674
dispatchability,0.001,2018-07-27 00:00:00+00:00,,4.712753109172163,3.639184144459095,3.6210242671278636,2.7623692610033515,20,23.08990499879755
dispatchability,0.005,2018-07-27 00:00:00+00:00,,3.1807308402173247,2.3181912095536115,3.002804759365364,3.1522327694222296,18,13.542694112974726
dispatchability,0.01,2018-07-27 00:00:00+00:00,,2.448567554345017,1.5493708747473554,2.0488680805847608,2.307879564219938,19,7.813388449217394
single-price,0.0,2018-07-28 00:00:00+00:00,1675.8184352318447,0.0,0.0,10.526315789473685,9.5,0,1.582067810090848e-15
single-price,0.0001,2018-07-28 00:00:00+00:00,1675.818437915506,1.4650564861203424e-07,3.879854694907549e-09,10.526315851252606,9.500000053069044,0,1.706439113271971e-08
single-price,0.0005,2018-07-28 00:00:00+00:00,1675.8184370520705,1.501998122525104e-07,2.4335259947249195e-09,10.526315827875537,9.500000032886934,0,1.0904425539500872e-08
single-price,0.001,2018-07-28 00:00:00+00:00,1675.818435337639,6.12143990723947e-09,2.1367764818065063e-10,10.526315792453845,9.500000002610825,0,6.622706264915651e-10
single-price,0.005,2018-07-28 00:00:00+00:00,1675.8184352920582,5.113281881988392e-09,9.662674572013148e-11,10.526315790618257,9.50000000098326,0,3.279142671175852e-10
single-price,0.01,2018-07-28 00:00:00+00:00,1675.8184352346316,1.1666614030369246e-09,5.8641979755720564e-12,10.526315789565006,9.50000000008103,0,2.1829898795108448e-11
dual-price,0.0,2018-07-28 00:00:00+00:00,2040.388315560436,4.234121166712817,3.3447551328363914,11.393585622523673,10.366849852237827,6,0.5203601226499665
dual-price,0.0001,2018-07-28 00:00:00+00:00,2040.3582068243718,4.232432349463612,3.3448121059427947,11.394042685595164,10.366999353298354,6,0.5201521452470658
