price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,total_cost
dual,0,0.25,0.75,2018-09-23 00:00:00+00:00,12.824446087856787,10.82940837961375,17,3758.13222297421
dual,0,0.3,0.7,2018-09-23 00:00:00+00:00,13.77453579978342,11.16270204354748,14,3795.8653691245036
dual,0,0.35,0.65,2018-09-23 00:00:00+00:00,19.69357312147642,16.6628085744811,17,3987.3944726604136
single,0,0.05,0.95,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
single,0,0.1,0.9,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
single,0,0.15,0.85,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
single,0,0.2,0.8,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
single,0,0.25,0.75,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
single,0,0.3,0.7,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
single,0,0.35,0.65,2018-09-24 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3194.245909112549
dual,0,0.05,0.95,2018-09-24 00:00:00+00:00,11.912843909612802,10.780644982948212,1,3446.54010540932
dual,0,0.1,0.9,2018-09-24 00:00:00+00:00,11.67002399929232,10.614117159700143,1,3448.577486243178
dual,0,0.15,0.85,2018-09-24 00:00:00+00:00,11.281338873924838,10.292131775834891,3,3447.733786200465
dual,0,0.2,0.8,2018-09-24 00:00:00+00:00,10.919170289833286,9.921001221385144,4,3443.2220326586303
dual,0,0.25,0.75,2018-09-24 00:00:00+00:00,10.669535052597505,9.870498547064727,7,3752.329207218971
dual,0,0.3,0.7,2018-09-24 00:00:00+00:00,10.286011686946102,9.524817329322067,9,3820.5382807191518
dual,0,0.35,0.65,2018-09-24 00:00:00+00:00,18.502710900585544,15.070670093645639,12,3993.249616288658
single,0,0.05,0.95,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
single,0,0.1,0.9,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
single,0,0.15,0.85,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
single,0,0.2,0.8,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
single,0,0.25,0.75,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
single,0,0.3,0.7,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
single,0,0.35,0.65,2018-09-25 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2541.964284081643
dual,0,0.05,0.95,2018-09-25 00:00:00+00:00,11.880201117556592,10.955166771404373,8,3879.11466047486
dual,0,0.1,0.9,2018-09-25 00:00:00+00:00,10.72150326044105,10.017561888496363,10,3904.536279268873
dual,0,0.15,0.85,2018-09-25 00:00:00+00:00,9.989420813465255,9.59626258770535,13,3857.9137601119255
dual,0,0.2,0.8,2018-09-25 00:00:00+00:00,9.095118391256442,9.315967509886999,13,3782.43351951891
dual,0,0.25,0.75,2018-09-25 00:00:00+00:00,14.335194604755962,13.894153673164595,16,3825.2815761516677
dual,0,0.3,0.7,2018-09-25 00:00:00+00:00,12.658209998954648,12.379901207209024,16,3897.3154924684995
dual,0,0.35,0.65,2018-09-25 00:00:00+00:00,20.526341521339734,17.331700547178894,18,4008.149779784378
single,0,0.05,0.95,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
single,0,0.1,0.9,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
single,0,0.15,0.85,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
single,0,0.2,0.8,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
single,0,0.25,0.75,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
single,0,0.3,0.7,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
single,0,0.35,0.65,2018-09-26 00:00:00+00:00,12.210526315789473,11.02,0,2317.5079837371322
dual,0,0.05,0.95,2018-09-26 00:00:00+00:00,13.144838788125838,11.933032573390765,1,2468.7841222372667
dual,0,0.1,0.9,2018-09-26 00:00:00+00:00,12.84357177144782,11.607041997240529,1,2439.3797979259853
dual,0,0.15,0.85,2018-09-26 00:00:00+00:00,12.774892963425714,11.452702742078907,3,2428.6053515874537
dual,0,0.2,0.8,2018-09-26 00:00:00+00:00,12.692315076075422,11.290693955351507,2,2430.7267765589804
dual,0,0.25,0.75,2018-09-26 00:00:00+00:00,14.331611840438494,13.29527227061644,7,2507.469477981342
dual,0,0.3,0.7,2018-09-26 00:00:00+00:00,16.33781245755142,15.0526094788011,11,2568.500347072145
dual,0,0.35,0.65,2018-09-26 00:00:00+00:00,21.488388913720836,18.640402747220683,17,2807.986217629351
single,0,0.05,0.95,2018-09-27 00:00:00+00:00,8.421052631578949,7.6,0,2434.269597943671
single,0,0.1,0.9,2018-09-27 00:00:00+00:00,8.421052631578947,7.6,0,2434.269597943671
single,0,0.15,0.85,2018-09-27 00:00:00+00:00,8.421052631578947,7.6,0,2434.269597943671
single,0,0.2,0.8,2018-09-27 00:00:00+00:00,8.421052631578947,7.6,0,2434.269597943671
single,0,0.25,0.75,2018-09-27 00:00:00+00:00,8.421052631578947,7.6,0,2434.269597943671
single,0,0.3,0.7,2018-09-27 00:00:00+00:00,8.421052631578949,7.6,0,2434.269597943671
single,0,0.35,0.65,2018-09-27 00:00:00+00:00,8.421052631578949,7.6,0,2434.269597943671
dual,0,0.05,0.95,2018-09-27 00:00:00+00:00,8.82085636442346,7.962745659357563,3,2496.823261777682
dual,0,0.1,0.9,2018-09-27 00:00:00+00:00,8.617168497450326,7.712268233542614,7,2501.3707487402276
dual,0,0.15,0.85,2018-09-27 00:00:00+00:00,8.237604329046864,7.2574220949540305,11,2508.1430416369853
dual,0,0.2,0.8,2018-09-27 00:00:00+00:00,8.291973698765432,7.169224878949203,9,2523.150820385845
dual,0,0.25,0.75,2018-09-27 00:00:00+00:00,9.163237798465353,8.082803692079988,18,2523.6222722842836
dual,0,0.3,0.7,2018-09-27 00:00:00+00:00,9.461883296927425,8.267217688826904,15,2540.406940661228
dual,0,0.35,0.65,2018-09-27 00:00:00+00:00,8.487018276266436,7.124530157546774,20,2747.7810447286956
single,0,0.05,0.95,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
single,0,0.1,0.9,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
single,0,0.15,0.85,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
single,0,0.2,0.8,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
single,0,0.25,0.75,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
single,0,0.3,0.7,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
single,0,0.35,0.65,2018-09-28 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,2742.736581746231
dual,0,0.05,0.95,2018-09-28 00:00:00+00:00,8.966188109252379,8.09198476860027,4,2858.010238496986
dual,0,0.1,0.9,2018-09-28 00:00:00+00:00,8.464349109199313,7.559157952005846,9,2857.842820050423
dual,0,0.15,0.85,2018-09-28 00:00:00+00:00,8.177982285843745,7.446393794905732,14,2847.802425686639
dual,0,0.2,0.8,2018-09-28 00:00:00+00:00,7.851512508709476,7.051930959045446,15,2866.698432090789
dual,0,0.25,0.75,2018-09-28 00:00:00+00:00,7.106483820066554,6.287796775764423,17,2879.637943183277
dual,0,0.3,0.7,2018-09-28 00:00:00+00:00,7.0495641826373605,6.3652461535862574,17,2878.1613446263686
dual,0,0.35,0.65,2018-09-28 00:00:00+00:00,6.3507981857476965,5.473828310121638,21,2880.2747681118562
single,0,0.05,0.95,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
single,0,0.1,0.9,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
single,0,0.15,0.85,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
single,0,0.2,0.8,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
single,0,0.25,0.75,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
single,0,0.3,0.7,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
single,0,0.35,0.65,2018-09-29 00:00:00+00:00,12.421052631578949,11.21,0,2628.0311840964578
dual,0,0.05,0.95,2018-09-29 00:00:00+00:00,12.02347608220331,10.91152112409578,1,2952.4150417997216
dual,0,0.1,0.9,2018-09-29 00:00:00+00:00,11.649568169615545,10.486616848043248,5,2888.0335561690413
dual,0,0.15,0.85,2018-09-29 00:00:00+00:00,11.627596557621093,10.593653674635691,11,2876.6385615950667
dual,0,0.2,0.8,2018-09-29 00:00:00+00:00,11.505145665391318,10.327781270574116,12,2878.9460202126884
dual,0,0.25,0.75,2018-09-29 00:00:00+00:00,12.520718257981216,11.01765086032834,15,3005.1148899838167
dual,0,0.3,0.7,2018-09-29 00:00:00+00:00,12.646450964764018,10.958343049204084,14,3045.8362310537123
dual,0,0.35,0.65,2018-09-29 00:00:00+00:00,13.95515095251097,12.06734321133932,17,2976.286835422531
single,0,0.05,0.95,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
single,0,0.1,0.9,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
single,0,0.15,0.85,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
single,0,0.2,0.8,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
single,0,0.25,0.75,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
single,0,0.3,0.7,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
single,0,0.35,0.65,2018-09-30 00:00:00+00:00,10.526315789473685,9.5,0,3608.575835908147
dual,0,0.05,0.95,2018-09-30 00:00:00+00:00,10.412294928058124,9.397096172572457,0,3831.5983228936725
dual,0,0.1,0.9,2018-09-30 00:00:00+00:00,10.1854991090397,9.176937553566718,1,3790.3499976680428
dual,0,0.15,0.85,2018-09-30 00:00:00+00:00,10.142273846045134,9.124598527086448,4,3787.9178489114684
dual,0,0.2,0.8,2018-09-30 00:00:00+00:00,9.904323216009217,8.91819812191921,4,3738.008917070116
dual,0,0.25,0.75,2018-09-30 00:00:00+00:00,10.098285563988178,9.14512383399929,8,3825.2313368213136
dual,0,0.3,0.7,2018-09-30 00:00:00+00:00,9.542830296337257,8.636738558767329,8,3834.7906845276348
dual,0,0.35,0.65,2018-09-30 00:00:00+00:00,16.21277728815106,14.222129384529733,18,4127.787911574976
single,0,0.05,0.95,2018-10-01 00:00:00+00:00,8.421052631578949,7.6,0,2820.383915285458
single,0,0.1,0.9,2018-10-01 00:00:00+00:00,8.421052631578949,7.6,0,2820.383915285458
single,0,0.15,0.85,2018-10-01 00:00:00+00:00,8.421052631578947,7.6,0,2820.383915285458
single,0,0.2,0.8,2018-10-01 00:00:00+00:00,8.421052631578947,7.6,0,2820.383915285458
single,0,0.25,0.75,2018-10-01 00:00:00+00:00,8.421052631578947,7.6,0,2820.383915285458
single,0,0.3,0.7,2018-10-01 00:00:00+00:00,8.421052631578947,7.6,0,2820.383915285458
single,0,0.35,0.65,2018-10-01 00:00:00+00:00,8.421052631578947,7.6,0,2820.383915285458
dual,0,0.05,0.95,2018-10-01 00:00:00+00:00,9.450052837271823,8.477341229609191,3,2932.6783770780626
dual,0,0.1,0.9,2018-10-01 00:00:00+00:00,9.203917493035695,8.11335949540785,4,2895.3105418667774
dual,0,0.15,0.85,2018-10-01 00:00:00+00:00,8.716664457970708,7.3204961279977665,7,2936.379174919257
dual,0,0.2,0.8,2018-10-01 00:00:00+00:00,8.428374721174793,7.030668666474576,8,2967.633705559394
dual,0,0.25,0.75,2018-10-01 00:00:00+00:00,9.578270169230954,7.470244431168771,11,3072.1628282933857
dual,0,0.3,0.7,2018-10-01 00:00:00+00:00,9.307645502608787,7.229227318941879,11,3095.2469701001537
dual,0,0.35,0.65,2018-10-01 00:00:00+00:00,13.346992969020716,10.29136908814128,17,3395.1318542386343
single,0,0.05,0.95,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
single,0,0.1,0.9,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
single,0,0.15,0.85,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
single,0,0.2,0.8,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
single,0,0.25,0.75,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
single,0,0.3,0.7,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
single,0,0.35,0.65,2018-10-02 00:00:00+00:00,8.421052631578949,7.6000000000000005,0,3269.0951687324805
dual,0,0.05,0.95,2018-10-02 00:00:00+00:00,8.402160333345924,7.582949700844697,0,3537.12744640199
dual,0,0.1,0.9,2018-10-02 00:00:00+00:00,7.813721634579954,7.104841279848372,7,3518.69812148427
dual,0,0.15,0.85,2018-10-02 00:00:00+00:00,7.629077586074433,6.9689801584953175,6,3556.7183082054066
dual,0,0.2,0.8,2018-10-02 00:00:00+00:00,7.785217095674666,7.18775055458517,8,3556.912539902335
dual,0,0.25,0.75,2018-10-02 00:00:00+00:00,8.14018680143998,7.339187974206826,9,3556.3863266107364
dual,0,0.3,0.7,2018-10-02 00:00:00+00:00,8.386755580689165,7.654120011951268,8,3584.4342753755986
dual,0,0.35,0.65,2018-10-02 00:00:00+00:00,14.013056332351555,11.145263666482093,16,3949.8876444387724
single,0,0.05,0.95,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
single,0,0.1,0.9,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
single,0,0.15,0.85,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
single,0,0.2,0.8,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
single,0,0.25,0.75,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
single,0,0.3,0.7,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
single,0,0.35,0.65,2018-10-03 00:00:00+00:00,10.315789473684212,9.309999999999999,0,3239.906900132352
dual,0,0.05,0.95,2018-10-03 00:00:00+00:00,11.90790764953014,10.746886653700958,0,3467.8592888573266
dual,0,0.1,0.9,2018-10-03 00:00:00+00:00,10.717796182423179,9.52199833445247,3,3434.9402321128214
dual,0,0.15,0.85,2018-10-03 00:00:00+00:00,9.870751945294423,8.530156169756085,5,3439.1331342712724
dual,0,0.2,0.8,2018-10-03 00:00:00+00:00,9.188465841778346,7.540847586258295,7,3440.421705485624
dual,0,0.25,0.75,2018-10-03 00:00:00+00:00,8.318150669659836,7.050486053213531,10,3374.681436602666
dual,0,0.3,0.7,2018-10-03 00:00:00+00:00,10.14025736593407,8.227273119078063,12,3518.193735901491
dual,0,0.35,0.65,2018-10-03 00:00:00+00:00,11.423780828198629,9.862605309373214,14,3611.940593583671
single,0,0.05,0.95,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
single,0,0.1,0.9,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
single,0,0.15,0.85,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
single,0,0.2,0.8,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
single,0,0.25,0.75,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
single,0,0.3,0.7,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
single,0,0.35,0.65,2018-10-04 00:00:00+00:00,8.421052631578949,7.6,0,3755.243143401273
dual,0,0.05,0.95,2018-10-04 00:00:00+00:00,8.739284523985898,7.887204282897272,0,3834.4651066835427
dual,0,0.1,0.9,2018-10-04 00:00:00+00:00,8.057974653767905,7.24064945549034,1,3830.5703124361567
dual,0,0.15,0.85,2018-10-04 00:00:00+00:00,7.795860580705163,6.841587772226832,4,3839.722896495724
dual,0,0.2,0.8,2018-10-04 00:00:00+00:00,7.481545157025701,6.468126109563972,7,3843.451339076366
dual,0,0.25,0.75,2018-10-04 00:00:00+00:00,7.890446381581734,6.655406961621006,10,3852.8392298636436
dual,0,0.3,0.7,2018-10-04 00:00:00+00:00,8.133473895774152,6.836189038341769,9,3859.8783021625904
dual,0,0.35,0.65,2018-10-04 00:00:00+00:00,10.900501814046835,8.832803418990054,14,3947.3151041468104
single,0,0.05,0.95,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.364533512341
single,0,0.1,0.9,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.364533512341
single,0,0.15,0.85,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.364533512341
single,0,0.2,0.8,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.364533512341
single,0,0.25,0.75,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.3645335123415
single,0,0.3,0.7,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.364533512341
single,0,0.35,0.65,2018-10-05 00:00:00+00:00,10.637119113573409,9.600000000000001,0,2790.364533512341
dual,0,0.05,0.95,2018-10-05 00:00:00+00:00,11.379576115741799,10.692360136042431,2,3941.655917809756
dual,0,0.1,0.9,2018-10-05 00:00:00+00:00,11.221943858221774,10.504915278465461,2,3944.3029414337316
dual,0,0.15,0.85,2018-10-05 00:00:00+00:00,11.121527705931467,10.596913845203002,2,3925.8289513854684
dual,0,0.2,0.8,2018-10-05 00:00:00+00:00,10.960366703288646,10.616258976144742,3,3925.1609930597924
dual,0,0.25,0.75,2018-10-05 00:00:00+00:00,12.52460963739841,12.42335428337488,8,4126.060290321767
dual,0,0.3,0.7,2018-10-05 00:00:00+00:00,14.910372131319544,14.27842150639565,9,4149.354835428886
dual,0,0.35,0.65,2018-10-05 00:00:00+00:00,21.970551851820403,19.923423046267914,16,4299.715669246994
single,0,0.05,0.95,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
single,0,0.1,0.9,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
single,0,0.15,0.85,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
single,0,0.2,0.8,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
single,0,0.25,0.75,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
single,0,0.3,0.7,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
single,0,0.35,0.65,2018-10-06 00:00:00+00:00,10.637119113573407,9.6,0,3940.245531139028
dual,0,0.05,0.95,2018-10-06 00:00:00+00:00,10.124497915581669,9.137359368812456,2,4059.500537790829
dual,0,0.1,0.9,2018-10-06 00:00:00+00:00,9.735625606151114,8.786402109551382,2,4062.658675078879
dual,0,0.15,0.85,2018-10-06 00:00:00+00:00,9.555048308825027,8.542043070748564,2,4058.417051559737
dual,0,0.2,0.8,2018-10-06 00:00:00+00:00,9.621115344245633,8.604512517074848,4,4048.352474693075
dual,0,0.25,0.75,2018-10-06 00:00:00+00:00,11.298660062821664,10.350141088673666,9,4120.337797340343
dual,0,0.3,0.7,2018-10-06 00:00:00+00:00,10.69809506675453,9.428402787319634,13,4410.192266357885
dual,0,0.35,0.65,2018-10-06 00:00:00+00:00,13.28749113989039,11.46857577065718,20,4468.597678624749
single,0,0.05,0.95,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
single,0,0.1,0.9,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
single,0,0.15,0.85,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
single,0,0.2,0.8,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
single,0,0.25,0.75,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
single,0,0.3,0.7,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
single,0,0.35,0.65,2018-10-07 00:00:00+00:00,10.31578947368421,9.31,0,2879.6121760731335
dual,0,0.05,0.95,2018-10-07 00:00:00+00:00,10.429174531692798,9.415243750645033,5,3398.6255174983867
dual,0,0.1,0.9,2018-10-07 00:00:00+00:00,10.28924905432602,9.35976079895095,6,3412.979411862264
dual,0,0.15,0.85,2018-10-07 00:00:00+00:00,9.959760989042426,9.120585186754667,10,3458.012922179857
dual,0,0.2,0.8,2018-10-07 00:00:00+00:00,9.755108006652227,8.918903235721743,10,3474.5493713313554
dual,0,0.25,0.75,2018-10-07 00:00:00+00:00,10.708176124835799,9.700488943523911,11,3397.3855156530235
dual,0,0.3,0.7,2018-10-07 00:00:00+00:00,11.636018087422595,10.52569144874392,10,3451.990268830713
dual,0,0.35,0.65,2018-10-07 00:00:00+00:00,14.140327368130901,12.303219033000738,13,3635.500322973706
single,0,0.05,0.95,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
single,0,0.1,0.9,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
single,0,0.15,0.85,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
single,0,0.2,0.8,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
single,0,0.25,0.75,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
single,0,0.3,0.7,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
single,0,0.35,0.65,2018-10-08 00:00:00+00:00,8.421052631578949,7.6,0,3989.4603873797078
dual,0,0.05,0.95,2018-10-08 00:00:00+00:00,8.8732389302045,8.008101015940408,1,4083.698825290274
dual,0,0.1,0.9,2018-10-08 00:00:00+00:00,8.45211652566007,7.631642843313048,1,4081.627238302981
dual,0,0.15,0.85,2018-10-08 00:00:00+00:00,8.15247742187659,7.3517099885859905,2,4078.364299428958
dual,0,0.2,0.8,2018-10-08 00:00:00+00:00,7.942283397056699,7.133680197653121,3,4079.909823495587
dual,0,0.25,0.75,2018-10-08 00:00:00+00:00,8.017738276589672,7.129665734154006,14,4111.094259035614
dual,0,0.3,0.7,2018-10-08 00:00:00+00:00,7.652825326593716,6.707863592431904,13,4088.256865390076
dual,0,0.35,0.65,2018-10-08 00:00:00+00:00,6.684786995719181,6.130916819423586,19,4247.374847008873
single,0,0.05,0.95,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
single,0,0.1,0.9,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
single,0,0.15,0.85,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
single,0,0.2,0.8,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
single,0,0.25,0.75,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
single,0,0.3,0.7,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
single,0,0.35,0.65,2018-10-09 00:00:00+00:00,8.421052631578949,7.6,0,2656.20806141144
dual,0,0.05,0.95,2018-10-09 00:00:00+00:00,10.246965513860324,9.458442590375464,4,3156.1222025799552
dual,0,0.1,0.9,2018-10-09 00:00:00+00:00,9.566606066715035,8.907832599180677,3,3154.580967352616
dual,0,0.15,0.85,2018-10-09 00:00:00+00:00,9.937592064688289,9.05983129203319,6,3147.5058494459226
dual,0,0.2,0.8,2018-10-09 00:00:00+00:00,10.292133803046319,9.70397871904767,7,3189.3658015789324
dual,0,0.25,0.75,2018-10-09 00:00:00+00:00,10.921063375912773,10.057972990320856,9,3237.223836390184
dual,0,0.3,0.7,2018-10-09 00:00:00+00:00,11.096354276471573,10.235522617594487,12,3330.8005669293093
dual,0,0.35,0.65,2018-10-09 00:00:00+00:00,25.90834829579122,21.801457814478916,13,3824.538001178272
single,0,0.05,0.95,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.0371729627213
single,0,0.1,0.9,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.037172962721
single,0,0.15,0.85,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.037172962721
single,0,0.2,0.8,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.0371729627213
single,0,0.25,0.75,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.0371729627213
single,0,0.3,0.7,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.0371729627213
single,0,0.35,0.65,2018-10-10 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2778.0371729627213
dual,0,0.05,0.95,2018-10-10 00:00:00+00:00,12.722080119366687,11.795361754433586,4,3548.6026023486897
dual,0,0.1,0.9,2018-10-10 00:00:00+00:00,12.32699765998462,11.399294722458194,5,3557.906031849422
dual,0,0.15,0.85,2018-10-10 00:00:00+00:00,12.239049882561641,11.289774437393081,7,3555.0630719046553
dual,0,0.2,0.8,2018-10-10 00:00:00+00:00,12.059433208767995,11.099864617525409,6,3628.603194301149
dual,0,0.25,0.75,2018-10-10 00:00:00+00:00,11.708443285907485,10.655984399917658,8,3800.353126532563
dual,0,0.3,0.7,2018-10-10 00:00:00+00:00,11.477211929084747,10.48831284925645,9,3873.6821820789537
dual,0,0.35,0.65,2018-10-10 00:00:00+00:00,21.212944526693583,17.84728215657399,14,3992.1274716387793
single,0,0.05,0.95,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
single,0,0.1,0.9,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
single,0,0.15,0.85,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
single,0,0.2,0.8,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
single,0,0.25,0.75,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
single,0,0.3,0.7,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
single,0,0.35,0.65,2018-10-11 00:00:00+00:00,10.858725761772853,9.8,0,3852.1204610638283
dual,0,0.05,0.95,2018-10-11 00:00:00+00:00,10.783813556092435,9.732391734373422,2,4141.352534571869
dual,0,0.1,0.9,2018-10-11 00:00:00+00:00,10.998978916270893,9.929910213109865,4,4153.484590544864
dual,0,0.15,0.85,2018-10-11 00:00:00+00:00,10.977325170344471,9.948967870789708,4,4160.867776481117
dual,0,0.2,0.8,2018-10-11 00:00:00+00:00,10.87942996872134,9.96027203146609,6,4150.604081784245
dual,0,0.25,0.75,2018-10-11 00:00:00+00:00,12.37368900996855,11.130845649670096,10,4335.338906188153
dual,0,0.3,0.7,2018-10-11 00:00:00+00:00,12.447758988172163,11.170556247155465,10,4461.367378326445
