datetime,prosumption,solar_irrad,panel_temp,ambient_temp,da,imb,imb_up,imb_down,da_fc,imb_fc,imb_up_fc,imb_down_fc
2018-05-28 04:00:00+00:00,1.48,13.21,9.77,12.8,51.84432,30.525,51.84432,30.525,51.84432,37.54710165931957,51.84432,37.54710165931957
2018-05-28 05:00:00+00:00,1.4500000000000002,100.41,12.58,12.29,76.291448,43.591225,76.291448,43.591225,76.291448,86.54265007312804,86.54265007312804,76.291448
2018-05-28 06:00:00+00:00,1.5,251.06,13.17,13.92,48.61496,70.16,70.16,48.61496,48.61496,32.94742774148624,48.61496,32.94742774148624
2018-05-28 07:00:00+00:00,1.0999999999999999,425.0,18.6,15.13,55.885384,89.0,89.0,55.885384,55.885384,46.076134521773895,55.885384,46.076134521773895
2018-05-28 08:00:00+00:00,0.5099999999999998,585.0,30.01,16.9,63.810408,91.42059,91.42059,63.810408,63.810408,68.24428934972791,68.24428934972791,63.810408
2018-05-28 09:00:00+00:00,-0.5299999999999998,717.5,34.84,18.36,68.2966,66.207025,68.2966,66.207025,68.2966,82.87655637550003,82.87655637550003,68.2966
2018-05-28 10:00:00+00:00,-1.27,815.5,40.01,19.54,61.61968,41.68618,61.61968,41.68618,61.61968,75.94033566517933,75.94033566517933,61.61968
2018-05-28 11:00:00+00:00,-0.5699999999999998,873.0,43.43,20.53,57.971376,41.23994,57.971376,41.23994,57.971376,73.11046514864705,73.11046514864705,57.971376
2018-05-28 12:00:00+00:00,-1.52,881.75,45.13,21.16,58.34668,41.928985,58.34668,41.928985,58.34668,53.2475150283997,58.34668,53.2475150283997
2018-05-28 13:00:00+00:00,-1.8,845.75,46.41,21.63,52.446552,39.60564,52.446552,39.60564,52.446552,53.611419434933374,53.611419434933374,52.446552
2018-05-28 14:00:00+00:00,-1.3900000000000001,761.75,40.29,21.88,57.831728,41.75,57.831728,41.75,57.831728,64.45113566054387,64.45113566054387,57.831728
2018-05-28 15:00:00+00:00,-0.98,628.75,40.48,21.96,63.330368,46.85,63.330368,46.85,63.330368,59.08399528390824,63.330368,59.08399528390824
2018-05-28 16:00:00+00:00,0.33999999999999986,483.5,38.16,21.9,69.789088,71.58723499999999,71.58723499999999,69.789088,69.789088,67.00934770561082,69.789088,67.00934770561082
2018-05-28 17:00:00+00:00,1.4,288.62,33.02,21.6,72.459856,39.668335,72.459856,39.668335,72.459856,72.13564508840962,72.459856,72.13564508840962
2018-05-28 18:00:00+00:00,2.5,169.5,25.06,20.84,69.902552,87.58259,87.58259,69.902552,69.902552,62.66053226387766,69.902552,62.66053226387766
2018-05-28 19:00:00+00:00,2.62,49.77,21.1,19.66,60.816704,51.44211,60.816704,51.44211,60.816704,58.9957790742418,60.816704,58.9957790742418
2018-05-28 20:00:00+00:00,2.9000000000000004,0.65,17.85,17.72,61.27056,42.43293,61.27056,42.43293,61.27056,62.38252499008711,62.38252499008711,61.27056
2018-05-28 21:00:00+00:00,2.84,0.0,15.77,16.58,47.26212,42.19935,47.26212,42.19935,47.26212,57.49273365885616,57.49273365885616,47.26212
2018-05-28 22:00:00+00:00,2.16,0.0,16.0,16.17,55.833016,66.46629,66.46629,55.833016,55.833016,45.39411570689076,55.833016,45.39411570689076
2018-05-28 23:00:00+00:00,1.88,0.0,14.62,15.88,51.765768,64.79173499999999,64.79173499999999,51.765768,51.765768,65.10813400815844,65.10813400815844,51.765768
2018-05-29 00:00:00+00:00,1.74,0.0,14.52,15.77,45.678592,62.0,62.0,45.678592,45.678592,46.210057820917335,46.210057820917335,45.678592
2018-05-29 01:00:00+00:00,1.61,0.0,14.09,15.56,45.278208,48.475,48.475,45.278208,45.278208,43.5609353638096,45.278208,43.5609353638096
2018-05-29 02:00:00+00:00,1.49,0.0,15.46,14.81,40.630272,59.39535,59.39535,40.630272,40.630272,46.023663572482434,46.023663572482434,40.630272
2018-05-29 03:00:00+00:00,1.48,0.0,15.13,13.95,37.81888,57.78665,57.78665,37.81888,37.81888,47.42096690037792,47.42096690037792,37.81888
2018-05-29 04:00:00+00:00,1.58,12.82,15.37,13.3,40.830464,58.848355,58.848355,40.830464,40.830464,41.44353009637506,41.44353009637506,40.830464
2018-05-29 05:00:00+00:00,1.82,100.47,16.12,13.14,47.341056,49.927445,49.927445,47.341056,47.341056,55.037286335918736,55.037286335918736,47.341056
2018-05-29 06:00:00+00:00,1.4500000000000002,222.75,20.52,13.62,52.241408,35.99006,52.241408,35.99006,52.241408,45.617047931476186,52.241408,45.617047931476186
2018-05-29 07:00:00+00:00,2.23,341.5,20.02,14.41,69.658112,42.675,69.658112,42.675,69.658112,77.30405205624099,77.30405205624099,69.658112
2018-05-29 08:00:00+00:00,1.17,481.38,24.43,15.45,72.521728,98.009995,98.009995,72.521728,72.521728,75.28151735678354,75.28151735678354,72.521728
2018-05-29 09:00:00+00:00,1.85,572.75,21.2,16.59,66.463744,89.445655,89.445655,66.463744,66.463744,68.5607795190196,68.5607795190196,66.463744
2018-05-29 10:00:00+00:00,2.58,662.75,18.63,17.51,59.70944,80.16230999999999,80.16230999999999,59.70944,59.70944,45.83842134564428,59.70944,45.83842134564428
2018-05-29 11:00:00+00:00,1.94,681.25,21.68,18.4,55.627264,68.78,68.78,55.627264,55.627264,51.04052377547417,55.627264,51.04052377547417
2018-05-29 12:00:00+00:00,2.0599999999999996,596.25,21.98,19.03,49.760768,78.53705,78.53705,49.760768,49.760768,36.51383909671437,49.760768,36.51383909671437
2018-05-29 13:00:00+00:00,1.7800000000000002,518.5,22.67,19.21,46.636032,80.37613999999999,80.37613999999999,46.636032,46.636032,50.4935691307501,50.4935691307501,46.636032
2018-05-29 14:00:00+00:00,1.87,436.0,20.52,19.29,49.74336,42.89696,49.74336,42.89696,49.74336,64.02928186053494,64.02928186053494,49.74336
2018-05-29 15:00:00+00:00,2.46,347.62,20.13,19.22,59.70944,42.733805,59.70944,42.733805,59.70944,52.19264818353934,59.70944,52.19264818353934
2018-05-29 16:00:00+00:00,2.89,276.62,21.29,18.78,62.781952,43.125,62.781952,43.125,62.781952,24.39750250271033,62.781952,24.39750250271033
2018-05-29 17:00:00+00:00,3.4000000000000004,182.88,19.54,18.33,61.10208,43.15542,61.10208,43.15542,61.10208,47.03159640665363,61.10208,47.03159640665363
2018-05-29 18:00:00+00:00,3.1399999999999997,91.72,18.22,17.79,61.598208,48.650000000000006,61.598208,48.650000000000006,61.598208,66.91109921152898,66.91109921152898,61.598208
2018-05-29 19:00:00+00:00,2.77,24.34,17.54,17.11,51.74528,43.175,51.74528,43.175,51.74528,28.263979505870463,51.74528,28.263979505870463
2018-05-29 20:00:00+00:00,2.95,0.4,16.64,16.38,59.70944,43.2,59.70944,43.2,59.70944,64.3548497024919,64.3548497024919,59.70944
2018-05-29 21:00:00+00:00,2.68,0.0,15.78,15.92,46.636032,43.35,46.636032,43.35,46.636032,49.68786275065098,49.68786275065098,46.636032
2018-05-29 22:00:00+00:00,2.03,0.0,15.88,15.64,55.757824,55.07953,55.757824,55.07953,55.757824,45.77629571548732,55.757824,45.77629571548732
2018-05-29 23:00:00+00:00,1.81,0.0,15.23,15.45,47.628288,64.4,64.4,47.628288,47.628288,62.1612798827796,62.1612798827796,47.628288
2018-05-30 00:00:00+00:00,1.74,0.0,14.9,15.24,46.40388,62.0,62.0,46.40388,46.40388,39.412313585646814,46.40388,39.412313585646814
2018-05-30 01:00:00+00:00,1.6,0.0,14.8,14.93,45.8337,60.38367,60.38367,45.8337,45.8337,42.299814399852096,45.8337,42.299814399852096
2018-05-30 02:00:00+00:00,1.48,0.0,14.55,14.58,45.596856,59.958755,59.958755,45.596856,45.596856,40.357254006413314,45.596856,40.357254006413314
2018-05-30 03:00:00+00:00,1.48,0.0,13.95,14.33,45.596856,43.686295,45.596856,43.686295,45.596856,46.55217473383392,46.55217473383392,45.596856
2018-05-30 04:00:00+00:00,1.54,1.8,13.7,14.09,47.667048,65.07141,65.07141,47.667048,47.667048,41.41317699836947,47.667048,41.41317699836947
2018-05-30 05:00:00+00:00,1.96,14.54,13.9,13.79,59.193456,55.6821,59.193456,55.6821,59.193456,60.88314045405766,60.88314045405766,59.193456
2018-05-30 06:00:00+00:00,2.4000000000000004,38.91,14.0,13.64,50.26356,41.64747,50.26356,41.64747,50.26356,56.73035795958644,56.73035795958644,50.26356
2018-05-30 07:00:00+00:00,2.8400000000000003,75.41,13.82,13.68,67.947912,42.846165,67.947912,42.846165,67.947912,68.47448639809657,68.47448639809657,67.947912
2018-05-30 08:00:00+00:00,2.76,120.59,14.46,13.9,64.018056,68.63900000000001,68.63900000000001,64.018056,64.018056,63.72099324203097,64.018056,63.72099324203097
2018-05-30 09:00:00+00:00,2.59,169.81,15.01,14.22,62.509272,96.071955,96.071955,62.509272,62.509272,46.9760507596249,62.509272,46.9760507596249
2018-05-30 10:00:00+00:00,2.42,249.94,15.12,14.51,65.1321,90.284455,90.284455,65.1321,65.1321,66.69942311723452,66.69942311723452,65.1321
2018-05-30 11:00:00+00:00,2.1,353.12,18.19,15.1,67.860192,87.00646499999999,87.00646499999999,67.860192,67.860192,50.397440260721815,67.860192,50.397440260721815
2018-05-30 12:00:00+00:00,2.3,409.75,18.36,15.89,60.298728,85.448025,85.448025,60.298728,60.298728,57.38104746001518,60.298728,57.38104746001518
2018-05-30 13:00:00+00:00,2.19,399.5,18.07,16.55,59.789952,91.75,91.75,59.789952,59.789952,64.29539915843283,64.29539915843283,59.789952
2018-05-30 14:00:00+00:00,1.24,375.88,22.16,17.0,60.39522,70.065,70.065,60.39522,60.39522,69.45058103337256,69.45058103337256,60.39522
2018-05-30 15:00:00+00:00,1.7200000000000002,318.88,21.47,17.31,74.026908,120.13,120.13,74.026908,74.026908,79.72248703175686,79.72248703175686,74.026908
2018-05-30 16:00:00+00:00,2.9,267.0,17.4,17.33,72.483036,147.610015,147.610015,72.483036,72.483036,82.6880848517668,82.6880848517668,72.483036
2018-05-30 17:00:00+00:00,3.03,201.94,16.87,17.22,72.474264,126.887895,126.887895,72.474264,72.474264,84.93607545519798,84.93607545519798,72.474264
2018-05-30 18:00:00+00:00,3.17,119.91,15.32,16.88,66.333864,102.68,102.68,66.333864,66.333864,78.65062352574179,78.65062352574179,66.333864
2018-05-30 19:00:00+00:00,2.99,38.72,14.53,16.24,58.605732,69.76352,69.76352,58.605732,58.605732,61.54112530760064,61.54112530760064,58.605732
2018-05-30 20:00:00+00:00,2.93,0.76,13.45,14.93,62.41278,51.571405,62.41278,51.571405,62.41278,70.85667099347276,70.85667099347276,62.41278
2018-05-30 21:00:00+00:00,2.67,0.0,13.29,13.91,50.781108,56.55,56.55,50.781108,50.781108,59.96108826064117,59.96108826064117,50.781108
2018-05-30 22:00:00+00:00,2.05,0.0,13.23,13.57,56.439048,71.75,71.75,56.439048,56.439048,59.512067679035646,59.512067679035646,56.439048
2018-05-30 23:00:00+00:00,1.81,0.0,13.19,13.24,53.307444,63.15032,63.15032,53.307444,53.307444,53.43232302146298,53.43232302146298,53.307444
2018-05-31 00:00:00+00:00,1.74,0.0,13.24,12.96,50.208918,44.78681,50.208918,44.78681,50.208918,52.73339776449549,52.73339776449549,50.208918
2018-05-31 01:00:00+00:00,1.48,0.0,13.43,12.66,48.319713,55.27,55.27,48.319713,48.319713,46.8382233097157,48.319713,46.8382233097157
2018-05-31 02:00:00+00:00,1.47,0.0,13.3,12.26,48.205482,58.0,58.0,48.205482,48.205482,43.842717587077566,48.205482,43.842717587077566
2018-05-31 03:00:00+00:00,1.47,0.0,13.25,11.73,48.205482,61.7,61.7,48.205482,48.205482,35.7507582992172,48.205482,35.7507582992172
2018-05-31 04:00:00+00:00,1.47,16.2,13.38,11.32,48.407583,46.709245,48.407583,46.709245,48.407583,51.37113053645026,51.37113053645026,48.407583
2018-05-31 05:00:00+00:00,1.8299999999999998,119.56,13.96,11.84,57.282453,55.349635000000006,57.282453,55.349635000000006,57.282453,45.797623903537605,57.282453,45.797623903537605
2018-05-31 06:00:00+00:00,2.1399999999999997,270.12,15.09,12.95,52.221141,41.033215,52.221141,41.033215,52.221141,55.0552359479142,55.0552359479142,52.221141
2018-05-31 07:00:00+00:00,2.53,423.25,17.42,14.29,69.689697,66.28458499999999,69.689697,66.28458499999999,69.689697,67.15405623066864,69.689697,67.15405623066864
2018-05-31 08:00:00+00:00,1.6899999999999997,561.25,21.34,16.52,73.687782,85.15313,85.15313,73.687782,73.687782,68.56634153135329,73.687782,68.56634153135329
2018-05-31 09:00:00+00:00,-0.1499999999999999,676.0,30.61,17.99,70.296,58.236185000000006,70.296,58.236185000000006,70.296,67.47664519788783,70.296,67.47664519788783
2018-05-31 10:00:00+00:00,-0.8700000000000001,708.75,33.42,18.95,62.264682,93.625,93.625,62.264682,62.264682,55.963119726083896,62.264682,55.963119726083896
2018-05-31 11:00:00+00:00,-0.6099999999999999,721.25,35.17,19.62,64.268118,90.14049,90.14049,64.268118,64.268118,73.35626845748504,73.35626845748504,64.268118
2018-05-31 12:00:00+00:00,0.2200000000000002,655.5,27.07,20.13,51.166701,45.25,51.166701,45.25,51.166701,58.632261741304575,58.632261741304575,51.166701
2018-05-31 13:00:00+00:00,-0.14000000000000012,422.25,34.76,20.31,50.17377,45.75,50.17377,45.75,50.17377,47.3439877446154,50.17377,47.3439877446154
2018-05-31 14:00:00+00:00,0.1200000000000001,282.25,28.17,19.75,55.235082,45.760000000000005,55.235082,45.760000000000005,55.235082,49.95481881708546,55.235082,49.95481881708546
2018-05-31 15:00:00+00:00,1.1700000000000002,201.0,23.72,19.11,68.239842,57.72,68.239842,57.72,68.239842,67.46645588317283,68.239842,67.46645588317283
2018-05-31 16:00:00+00:00,2.5999999999999996,200.94,19.81,18.45,72.49275,71.41,72.49275,71.41,72.49275,78.6295646726669,78.6295646726669,72.49275
2018-05-31 17:00:00+00:00,3.11,148.12,17.6,18.24,70.296,45.765,70.296,45.765,70.296,67.57814926879087,70.296,67.57814926879087
2018-05-31 18:00:00+00:00,3.1399999999999997,89.41,15.47,17.9,68.064102,70.716195,70.716195,68.064102,68.064102,65.7971784290555,68.064102,65.7971784290555
2018-05-31 19:00:00+00:00,2.97,25.7,14.69,17.22,56.228013,45.768165,56.228013,45.768165,56.228013,56.98855132737948,56.98855132737948,56.228013
2018-05-31 20:00:00+00:00,2.91,0.48,13.51,16.49,52.221141,56.193535,56.193535,52.221141,52.221141,54.92730304674027,54.92730304674027,52.221141
2018-05-31 21:00:00+00:00,2.72,0.0,13.09,15.83,48.302139,56.65558,56.65558,48.302139,48.302139,47.16336427867391,48.302139,47.16336427867391
2018-05-31 22:00:00+00:00,2.13,0.0,13.0,15.45,60.252459,65.0,65.0,60.252459,60.252459,60.171776303318616,60.252459,60.171776303318616
2018-05-31 23:00:00+00:00,1.81,0.0,13.17,15.02,54.031263,60.868795,60.868795,54.031263,54.031263,46.70829221941521,54.031263,46.70829221941521
2018-06-01 00:00:00+00:00,1.74,0.0,12.54,14.65,48.51419,59.0,59.0,48.51419,48.51419,72.21161466493479,72.21161466493479,48.51419
2018-06-01 01:00:00+00:00,1.61,0.0,12.09,14.31,47.92021,59.308925,59.308925,47.92021,47.92021,74.16407461245574,74.16407461245574,47.92021
2018-06-01 02:00:00+00:00,1.48,0.0,12.06,14.0,47.37864,48.704615,48.704615,47.37864,47.37864,39.05057555547391,47.37864,39.05057555547391
2018-06-01 03:00:00+00:00,1.48,0.0,11.58,13.7,46.8196,47.7,47.7,46.8196,46.8196,45.973346329638126,46.8196,45.973346329638126
2018-06-01 04:00:00+00:00,1.48,10.98,11.84,13.43,48.70636,59.375,59.375,48.70636,48.70636,49.73861667469095,49.73861667469095,48.70636
2018-06-01 05:00:00+00:00,1.88,85.47,13.08,13.41,57.31907,44.49243,57.31907,44.49243,57.31907,30.16230915849477,57.31907,30.16230915849477
2018-06-01 06:00:00+00:00,2.14,222.69,14.16,13.88,54.689835,36.0,54.689835,36.0,54.689835,78.20327824861883,78.20327824861883,54.689835
2018-06-01 07:00:00+00:00,2.0300000000000002,374.25,17.09,14.93,69.74024,42.347515,69.74024,42.347515,69.74024,95.98544651634042,95.98544651634042,69.74024
2018-06-01 08:00:00+00:00,1.9500000000000002,447.38,22.27,16.16,77.70656,38.063305,77.70656,38.063305,77.70656,95.83298411958032,95.83298411958032,77.70656
2018-06-01 09:00:00+00:00,0.5900000000000001,506.12,25.98,16.98,73.7234,47.693135,73.7234,47.693135,73.7234,86.36831869421712,86.36831869421712,73.7234
2018-06-01 10:00:00+00:00,0.48999999999999977,615.0,29.5,17.63,66.08901,44.6,66.08901,44.6,66.08901,75.25234061799236,75.25234061799236,66.08901
2018-06-01 11:00:00+00:00,0.97,610.75,26.33,18.33,62.760975,44.805,62.760975,44.805,62.760975,34.435972792237486,62.760975,34.435972792237486
2018-06-01 12:00:00+00:00,-0.16999999999999993,603.5,27.54,18.69,55.790445,44.95,55.790445,44.95,55.790445,80.76992378072576,80.76992378072576,55.790445
2018-06-01 13:00:00+00:00,0.41000000000000014,503.88,31.77,18.86,50.566915,52.425545,52.425545,50.566915,50.566915,50.19640548412601,50.566915,50.19640548412601
2018-06-01 14:00:00+00:00,-0.6400000000000001,434.12,33.51,18.65,50.03408,37.21653,50.03408,37.21653,50.03408,61.22621097967409,61.22621097967409,50.03408
2018-06-01 15:00:00+00:00,0.6100000000000001,425.62,30.17,18.39,58.97872,40.3,58.97872,40.3,58.97872,76.22584008988798,76.22584008988798,58.97872
2018-06-01 16:00:00+00:00,2.04,364.62,23.33,18.18,64.752555,49.785,64.752555,49.785,64.752555,59.20414473303735,64.752555,59.20414473303735
2018-06-01 17:00:00+00:00,2.59,226.19,17.04,17.67,61.765185,64.63,64.63,61.765185,61.765185,58.5476019337441,61.765185,58.5476019337441
2018-06-01 18:00:00+00:00,3.02,119.75,15.2,16.79,69.74024,79.61155500000001,79.61155500000001,69.74024,69.74024,77.6876980873727,77.6876980873727,69.74024
2018-06-01 19:00:00+00:00,3.04,41.55,13.85,15.85,57.782025,57.97,57.97,57.782025,57.782025,74.83305589862152,74.83305589862152,57.782025
2018-06-01 20:00:00+00:00,2.85,0.95,13.25,14.85,59.97451,70.99,70.99,59.97451,59.97451,53.38506262850661,59.97451,53.38506262850661
2018-06-01 21:00:00+00:00,2.68,0.0,13.22,14.1,54.01724,53.301245,54.01724,53.301245,54.01724,59.58039682939262,59.58039682939262,54.01724
2018-06-01 22:00:00+00:00,2.16,0.0,12.89,13.59,63.756765,65.43798000000001,65.43798000000001,63.756765,63.756765,63.32643685254252,63.756765,63.32643685254252
2018-06-01 23:00:00+00:00,1.92,0.0,12.64,13.22,50.50577,63.46294,63.46294,50.50577,50.50577,97.99847214538538,97.99847214538538,50.50577
2018-06-02 00:00:00+00:00,1.77,0.0,12.17,13.01,53.501875,61.51775,61.51775,53.501875,53.501875,44.52149617195988,53.501875,44.52149617195988
2018-06-02 01:00:00+00:00,1.61,0.0,10.34,12.76,47.020505,47.46,47.46,47.020505,47.020505,59.12189342426884,59.12189342426884,47.020505
2018-06-02 02:00:00+00:00,1.51,0.0,9.15,12.47,45.82381,52.060875,52.060875,45.82381,45.82381,44.19331088673038,45.82381,44.19331088673038
2018-06-02 03:00:00+00:00,1.49,0.0,9.17,12.06,43.83223,52.925215,52.925215,43.83223,43.83223,47.99326321521838,47.99326321521838,43.83223
2018-06-02 04:00:00+00:00,1.47,15.68,10.93,11.76,43.90211,53.28,53.28,43.90211,43.90211,49.6085531989251,49.6085531989251,43.90211
2018-06-02 05:00:00+00:00,1.4900000000000002,98.5,9.73,12.21,45.518085,53.98896,53.98896,45.518085,45.518085,39.788669124373456,45.518085,39.788669124373456
2018-06-02 06:00:00+00:00,1.48,212.5,13.53,13.07,46.85454,43.35823,46.85454,43.35823,46.85454,39.98755168253151,46.85454,39.98755168253151
2018-06-02 07:00:00+00:00,1.24,341.38,16.39,13.66,51.807285,52.210675,52.210675,51.807285,51.807285,52.344548622415765,52.344548622415765,51.807285
2018-06-02 08:00:00+00:00,1.9300000000000002,554.5,21.85,14.27,73.7234,81.95,81.95,73.7234,73.7234,48.11839463667481,73.7234,48.11839463667481
2018-06-02 09:00:00+00:00,0.48999999999999977,745.75,20.05,15.29,69.74024,74.46574000000001,74.46574000000001,69.74024,69.74024,71.09919555020701,71.09919555020701,69.74024
2018-06-02 10:00:00+00:00,0.21999999999999975,843.0,23.26,16.42,63.861585,68.275075,68.275075,63.861585,63.861585,66.47115523191118,66.47115523191118,63.861585
2018-06-02 11:00:00+00:00,-0.6600000000000001,897.0,34.87,17.39,53.16121,68.9,68.9,53.16121,53.16121,41.27121490985662,53.16121,41.27121490985662
2018-06-02 12:00:00+00:00,-0.31000000000000005,904.75,27.89,18.13,47.22141,52.310425,52.310425,47.22141,47.22141,44.824504793534096,47.22141,44.824504793534096
2018-06-02 13:00:00+00:00,-0.79,867.75,34.51,18.62,46.321705,48.830365,48.830365,46.321705,46.321705,57.58331648192856,57.58331648192856,46.321705
2018-06-02 14:00:00+00:00,-0.5099999999999998,788.25,31.1,18.9,46.321705,41.175,46.321705,41.175,46.321705,35.666815584890266,46.321705,35.666815584890266
2018-06-02 15:00:00+00:00,-1.06,666.5,30.61,18.96,47.90274,52.218725,52.218725,47.90274,47.90274,58.75971629857353,58.75971629857353,47.90274
2018-06-02 16:00:00+00:00,0.1200000000000001,520.5,28.49,18.7,56.28834,66.99,66.99,56.28834,56.28834,60.95946109998986,60.95946109998986,56.28834
2018-06-02 17:00:00+00:00,1.56,349.0,24.12,18.25,69.748975,88.60206500000001,88.60206500000001,69.748975,69.748975,69.13729680453878,69.748975,69.13729680453878
2018-06-02 18:00:00+00:00,2.21,186.31,21.04,17.57,75.71498,89.44379,89.44379,75.71498,75.71498,64.59803566368268,75.71498,64.59803566368268
2018-06-02 19:00:00+00:00,2.7,62.06,13.42,16.4,72.159835,67.152435,72.159835,67.152435,72.159835,72.82534800684667,72.82534800684667,72.159835
2018-06-02 20:00:00+00:00,2.64,1.61,10.96,14.63,71.73182,45.054485,71.73182,45.054485,71.73182,97.71972825693418,97.71972825693418,71.73182
2018-06-02 21:00:00+00:00,2.65,0.0,10.78,13.41,54.794655,44.20687,54.794655,44.20687,54.794655,49.43075622462855,54.794655,49.43075622462855
2018-06-02 22:00:00+00:00,2.21,0.0,10.05,12.87,63.756765,69.0,69.0,63.756765,63.756765,85.16688246399472,85.16688246399472,63.756765
2018-06-02 23:00:00+00:00,1.91,0.0,9.34,12.53,51.79855,44.173705,51.79855,44.173705,51.79855,38.6426232278544,51.79855,38.6426232278544
2018-06-03 00:00:00+00:00,1.81,0.0,8.02,12.36,51.79855,55.375,55.375,51.79855,51.79855,56.8876969998977,56.8876969998977,51.79855
2018-06-03 01:00:00+00:00,1.61,0.0,8.96,12.26,52.49735,62.157985,62.157985,52.49735,52.49735,55.22619613496983,55.22619613496983,52.49735
2018-06-03 02:00:00+00:00,1.53,0.0,10.48,11.71,46.915685,53.25,53.25,46.915685,46.915685,50.313026997513816,50.313026997513816,46.915685
2018-06-03 03:00:00+00:00,1.5,0.0,10.57,10.94,41.84065,47.25,47.25,41.84065,41.84065,38.093389482140296,41.84065,38.093389482140296
2018-06-03 04:00:00+00:00,1.46,18.98,10.26,10.32,40.84486,58.5,58.5,40.84486,40.84486,36.968084977418485,40.84486,36.968084977418485
2018-06-03 05:00:00+00:00,1.36,121.19,10.89,10.98,43.736145,60.46798,60.46798,43.736145,43.736145,45.40226092948734,45.40226092948734,43.736145
2018-06-03 06:00:00+00:00,1.33,267.62,14.04,12.87,41.84065,41.465,41.84065,41.465,41.84065,33.28402753900592,41.84065,33.28402753900592
2018-06-03 07:00:00+00:00,1.6799999999999997,438.5,17.7,14.44,44.627115,60.10372,60.10372,44.627115,44.627115,49.19407993139835,49.19407993139835,44.627115
2018-06-03 08:00:00+00:00,1.88,594.25,18.3,16.37,53.75519,63.172015,63.172015,53.75519,53.75519,51.99099311416359,53.75519,51.99099311416359
2018-06-03 09:00:00+00:00,1.81,721.0,20.16,17.77,55.18773,68.15,68.15,55.18773,55.18773,59.67699107022732,59.67699107022732,55.18773
2018-06-03 10:00:00+00:00,1.6199999999999999,812.75,20.88,19.09,56.384425,68.8,68.8,56.384425,56.384425,58.00472396763672,58.00472396763672,56.384425
2018-06-03 11:00:00+00:00,1.2499999999999998,869.75,23.95,20.12,60.769395,68.8,68.8,60.769395,60.769395,47.203500053703415,60.769395,47.203500053703415
2018-06-03 12:00:00+00:00,1.21,880.25,24.35,20.87,47.81539,65.93609000000001,65.93609000000001,47.81539,47.81539,46.23179986089258,47.81539,46.23179986089258
2018-06-03 13:00:00+00:00,-1.3599999999999999,845.75,33.54,21.37,46.85454,54.625,54.625,46.85454,46.85454,50.84046786715501,50.84046786715501,46.85454
2018-06-03 14:00:00+00:00,-1.5499999999999998,761.5,37.24,21.68,47.41358,54.690895,54.690895,47.41358,47.41358,38.16951469782846,47.41358,38.16951469782846
2018-06-03 15:00:00+00:00,-0.9100000000000001,647.5,36.97,21.78,54.19194,68.612365,68.612365,54.19194,54.19194,60.41471550871802,60.41471550871802,54.19194
2018-06-03 16:00:00+00:00,0.3200000000000003,508.38,32.77,21.68,53.798865,68.8,68.8,53.798865,53.798865,51.557962650125575,53.798865,51.557962650125575
2018-06-03 17:00:00+00:00,1.83,333.5,28.26,21.41,66.744135,78.079735,78.079735,66.744135,66.744135,67.20843003676251,67.20843003676251,66.744135
2018-06-03 18:00:00+00:00,2.34,186.25,26.44,20.75,74.518285,89.422335,89.422335,74.518285,74.518285,71.95305870539491,74.518285,71.95305870539491
2018-06-03 19:00:00+00:00,2.68,62.03,19.23,19.39,71.426095,89.25,89.25,71.426095,71.426095,68.44042709571053,71.426095,68.44042709571053
2018-06-03 20:00:00+00:00,2.7399999999999998,1.7,15.48,18.01,71.426095,76.0,76.0,71.426095,71.426095,70.0939255954761,71.426095,70.0939255954761
2018-06-03 21:00:00+00:00,2.64,0.0,12.89,16.95,62.73477,74.44548499999999,74.44548499999999,62.73477,62.73477,69.29565707345617,69.29565707345617,62.73477
2018-06-03 22:00:00+00:00,2.09,0.0,14.49,16.41,59.826015,67.5,67.5,59.826015,59.826015,48.26210386296406,59.826015,48.26210386296406
2018-06-03 23:00:00+00:00,1.8,0.0,11.58,15.63,47.387375,44.28451,47.387375,44.28451,47.387375,52.11591440318659,52.11591440318659,47.387375
2018-06-04 00:00:00+00:00,1.69,0.0,11.37,14.9,47.233536,43.285325,47.233536,43.285325,47.233536,45.5392379256209,47.233536,45.5392379256209
2018-06-04 01:00:00+00:00,1.54,0.0,10.01,14.33,45.55541,43.1,45.55541,43.1,45.55541,47.26141669682024,47.26141669682024,45.55541
2018-06-04 02:00:00+00:00,1.61,0.0,9.49,13.81,45.151254,43.1,45.151254,43.1,45.151254,41.78686608660633,45.151254,41.78686608660633
2018-06-04 03:00:00+00:00,1.59,0.0,9.14,13.27,42.761462,43.1,43.1,42.761462,42.761462,42.8241620511339,42.8241620511339,42.761462
2018-06-04 04:00:00+00:00,1.58,19.64,9.3,12.78,48.050634,43.942005,48.050634,43.942005,48.050634,45.8955334950201,48.050634,45.8955334950201
2018-06-04 05:00:00+00:00,1.89,123.44,11.49,13.1,55.413302,52.0,55.413302,52.0,55.413302,60.88803296555991,60.88803296555991,55.413302
2018-06-04 06:00:00+00:00,2.19,270.25,15.54,14.75,55.123364,72.49605,72.49605,55.123364,55.123364,50.17413079198821,55.123364,50.17413079198821
2018-06-04 07:00:00+00:00,1.32,427.12,24.76,15.8,61.28235,44.716425,61.28235,44.716425,61.28235,61.154386361448864,61.28235,61.154386361448864
2018-06-04 08:00:00+00:00,1.5699999999999998,574.0,23.81,17.74,69.14582,37.35,69.14582,37.35,69.14582,71.40252638276888,71.40252638276888,69.14582
