price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,sat_MWh
single,0,0.05,0.95,2018-01-03 00:00:00+00:00,12.318813164865881,11.117206594734693,15,0.03265718453236759
single,0,0.1,0.9,2018-01-03 00:00:00+00:00,12.326085460684697,11.122688882563779,9,0.008031329766552749
single,0,0.15,0.85,2018-01-03 00:00:00+00:00,12.34300943269945,11.139044828626968,4,0.0034979867557148737
single,0,0.2,0.8,2018-01-03 00:00:00+00:00,12.35277813706248,11.149734218181234,8,0.020219695011652276
single,0,0.25,0.75,2018-01-03 00:00:00+00:00,12.337344697316007,11.138216514922574,12,0.023400068607303932
single,0,0.3,0.7,2018-01-03 00:00:00+00:00,12.344842377083795,11.147429902356507,12,0.03539062032510039
single,0,0.35,0.65,2018-01-03 00:00:00+00:00,12.333459891338066,11.137501513107324,13,0.031969511193419356
single,1,0.05,0.95,2018-01-03 00:00:00+00:00,13.746234015189911,12.920273648119379,7,8.944687573169585
single,1,0.1,0.9,2018-01-03 00:00:00+00:00,14.347083626252203,13.625516363236642,8,8.931483103657836
single,1,0.15,0.85,2018-01-03 00:00:00+00:00,13.866537894719762,13.145042448398637,12,7.999127575528314
single,1,0.2,0.8,2018-01-03 00:00:00+00:00,13.591069928569372,12.89475473175834,14,7.1983631410207085
single,1,0.25,0.75,2018-01-03 00:00:00+00:00,12.580805056471458,12.009239163159798,15,8.843974197923272
single,1,0.3,0.7,2018-01-03 00:00:00+00:00,13.199962742896009,12.775790953251647,15,7.60384410469147
single,1,0.35,0.65,2018-01-03 00:00:00+00:00,10.712259576564923,10.339269774690207,16,10.345885048039635
dual,0,0.05,0.95,2018-01-03 00:00:00+00:00,18.590154675278,16.573632147220987,20,22.852866634164865
dual,0,0.1,0.9,2018-01-03 00:00:00+00:00,18.882116341640554,18.9411099983306,22,26.080143171682195
dual,0,0.15,0.85,2018-01-03 00:00:00+00:00,22.079303945023216,19.672862046934988,17,9.478725911698474
dual,0,0.2,0.8,2018-01-03 00:00:00+00:00,27.422577177292936,24.848875902506876,17,15.682072911598915
dual,0,0.25,0.75,2018-01-03 00:00:00+00:00,25.647692606925574,23.242042577750333,17,29.469950498089005
dual,0,0.3,0.7,2018-01-03 00:00:00+00:00,25.36092222030431,22.983232303824643,17,23.373722682176293
dual,0,0.35,0.65,2018-01-03 00:00:00+00:00,20.93908701114607,18.99252602755933,20,34.59821137125787
dual,1,0.05,0.95,2018-01-03 00:00:00+00:00,13.746234015189911,12.920273648119379,7,8.944687573169585
dual,1,0.1,0.9,2018-01-03 00:00:00+00:00,14.347083626252203,13.625516363236642,8,8.931483103657836
dual,1,0.15,0.85,2018-01-03 00:00:00+00:00,13.866537894719762,13.145042448398637,12,7.999127575528314
dual,1,0.2,0.8,2018-01-03 00:00:00+00:00,13.591069928569372,12.89475473175834,14,7.1983631410207085
dual,1,0.25,0.75,2018-01-03 00:00:00+00:00,12.580805056471458,12.009239163159798,15,8.843974197923272
dual,1,0.3,0.7,2018-01-03 00:00:00+00:00,13.199962742896009,12.775790953251647,15,7.60384410469147
dual,1,0.35,0.65,2018-01-03 00:00:00+00:00,10.712259576564923,10.339269774690207,16,10.345885048039635
single,0,0.05,0.95,2018-01-04 00:00:00+00:00,8.42747086896182,7.603211903447315,16,0.008689163589387094
single,0,0.1,0.9,2018-01-04 00:00:00+00:00,8.435199259403625,7.616003587215663,9,0.00980245117351787
single,0,0.15,0.85,2018-01-04 00:00:00+00:00,8.417504674795637,7.603009591440919,19,0.04088145964220484
single,0,0.2,0.8,2018-01-04 00:00:00+00:00,8.41667093630637,7.603202018304962,22,0.0758716285816093
single,0,0.25,0.75,2018-01-04 00:00:00+00:00,8.41906968027844,7.6018950016768,18,0.036089264437080465
single,0,0.3,0.7,2018-01-04 00:00:00+00:00,8.419822653321383,7.602314314914083,18,0.03077039144034318
single,0,0.35,0.65,2018-01-04 00:00:00+00:00,8.421752440919994,7.604514454868761,15,0.029925301534701375
single,1,0.05,0.95,2018-01-04 00:00:00+00:00,8.08004976262237,7.420788143870826,11,15.74366521243072
single,1,0.1,0.9,2018-01-04 00:00:00+00:00,8.273401100031899,7.398601546370742,11,7.931231204315503
single,1,0.15,0.85,2018-01-04 00:00:00+00:00,8.353832717887176,7.285958649529378,10,4.002075324375835
single,1,0.2,0.8,2018-01-04 00:00:00+00:00,8.005121198678657,6.622384018192667,10,3.958741879108783
single,1,0.25,0.75,2018-01-04 00:00:00+00:00,6.404862883944576,5.160464845743504,12,3.672686595074632
single,1,0.3,0.7,2018-01-04 00:00:00+00:00,6.379938728271385,5.14635960478724,13,4.169125495591128
single,1,0.35,0.65,2018-01-04 00:00:00+00:00,3.4079388064193097,2.5032455580657036,18,11.129345436946748
dual,0,0.05,0.95,2018-01-04 00:00:00+00:00,9.521630120339957,7.412861509548623,21,19.439385395471497
dual,0,0.1,0.9,2018-01-04 00:00:00+00:00,8.464435871754002,5.739153374257987,21,21.875724346122137
dual,0,0.15,0.85,2018-01-04 00:00:00+00:00,6.267323303037545,4.959453610540124,23,31.260569385916007
dual,0,0.2,0.8,2018-01-04 00:00:00+00:00,7.245598451349494,6.634152602342918,22,27.174819976652177
dual,0,0.25,0.75,2018-01-04 00:00:00+00:00,6.334071403832909,5.8114994419592,19,24.58241438960763
dual,0,0.3,0.7,2018-01-04 00:00:00+00:00,6.246214819286641,5.7952407270347015,15,28.123473440168834
dual,0,0.35,0.65,2018-01-04 00:00:00+00:00,6.394246949131663,6.042061556086284,18,27.492068584773442
dual,1,0.05,0.95,2018-01-04 00:00:00+00:00,8.08004976262237,7.420788143870826,11,15.74366521243072
dual,1,0.1,0.9,2018-01-04 00:00:00+00:00,8.273401100031899,7.398601546370742,11,7.931231204315503
dual,1,0.15,0.85,2018-01-04 00:00:00+00:00,8.353832717887176,7.285958649529378,10,4.002075324375835
dual,1,0.2,0.8,2018-01-04 00:00:00+00:00,8.005121198678657,6.622384018192667,10,3.958741879108783
dual,1,0.25,0.75,2018-01-04 00:00:00+00:00,6.404862883944576,5.160464845743504,12,3.672686595074632
dual,1,0.3,0.7,2018-01-04 00:00:00+00:00,6.379938728271385,5.14635960478724,13,4.169125495591128
dual,1,0.35,0.65,2018-01-04 00:00:00+00:00,3.4079388064193097,2.5032455580657036,18,11.129345436946748
single,0,0.05,0.95,2018-01-05 00:00:00+00:00,8.211632930927841,7.410966853200822,19,0.02215073242751532
single,0,0.1,0.9,2018-01-05 00:00:00+00:00,8.223368387625996,7.422585117298154,9,0.003182973978574149
single,0,0.15,0.85,2018-01-05 00:00:00+00:00,8.246754795639516,7.443699841888732,9,0.0033141343749986726
single,0,0.2,0.8,2018-01-05 00:00:00+00:00,8.24977327445108,7.446652196745706,6,0.004344773445938765
single,0,0.25,0.75,2018-01-05 00:00:00+00:00,8.24744959959735,7.444179013396356,2,0.00184097074725698
single,0,0.3,0.7,2018-01-05 00:00:00+00:00,8.240434943118562,7.437616192897847,1,0.0015983228648240376
single,0,0.35,0.65,2018-01-05 00:00:00+00:00,8.226996468771723,7.426152387039072,5,0.0020212884674376368
single,1,0.05,0.95,2018-01-05 00:00:00+00:00,8.961193881653912,8.296735245250533,11,36.80933443857475
single,1,0.1,0.9,2018-01-05 00:00:00+00:00,9.03126853154161,8.144639030440679,11,32.571454664393436
single,1,0.15,0.85,2018-01-05 00:00:00+00:00,8.526095243129602,7.571744956538474,12,30.244495539999654
single,1,0.2,0.8,2018-01-05 00:00:00+00:00,7.944718481173487,7.073994397725427,13,31.231783243208415
single,1,0.25,0.75,2018-01-05 00:00:00+00:00,6.003395473234374,5.546918362818204,16,31.25731302135701
single,1,0.3,0.7,2018-01-05 00:00:00+00:00,6.078943031606747,5.855193544668481,16,30.704283495817528
single,1,0.35,0.65,2018-01-05 00:00:00+00:00,4.6425630468363766,4.526593184643845,20,37.65726285030536
dual,0,0.05,0.95,2018-01-05 00:00:00+00:00,4.9093917546661725,4.947180228928704,19,53.863893499547224
dual,0,0.1,0.9,2018-01-05 00:00:00+00:00,6.03350028743696,6.542828508244449,19,61.29697536266487
dual,0,0.15,0.85,2018-01-05 00:00:00+00:00,7.846030877688891,7.176042867114223,18,64.1165386450746
dual,0,0.2,0.8,2018-01-05 00:00:00+00:00,7.541997512771566,6.906652755276338,21,48.243773304774834
dual,0,0.25,0.75,2018-01-05 00:00:00+00:00,8.292134740623634,9.126947095930237,18,20.410639504032435
dual,0,0.3,0.7,2018-01-05 00:00:00+00:00,8.335213936251261,8.515623384254587,19,18.624737123075725
dual,0,0.35,0.65,2018-01-05 00:00:00+00:00,9.312319173071854,10.259219338758712,16,15.961980940885137
dual,1,0.05,0.95,2018-01-05 00:00:00+00:00,8.961193881653912,8.296735245250533,11,36.80933443857475
dual,1,0.1,0.9,2018-01-05 00:00:00+00:00,9.03126853154161,8.144639030440679,11,32.571454664393436
dual,1,0.15,0.85,2018-01-05 00:00:00+00:00,8.526095243129602,7.571744956538474,12,30.244495539999654
dual,1,0.2,0.8,2018-01-05 00:00:00+00:00,7.944718481173487,7.073994397725427,13,31.231783243208415
dual,1,0.25,0.75,2018-01-05 00:00:00+00:00,6.003395473234374,5.546918362818204,16,31.25731302135701
dual,1,0.3,0.7,2018-01-05 00:00:00+00:00,6.078943031606747,5.855193544668481,16,30.704283495817528
dual,1,0.35,0.65,2018-01-05 00:00:00+00:00,4.6425630468363766,4.526593184643845,20,37.65726285030536
single,0,0.05,0.95,2018-01-06 00:00:00+00:00,10.534599532925228,9.506446508908484,13,0.05736428836171369
single,0,0.1,0.9,2018-01-06 00:00:00+00:00,10.56810601128407,9.535886133355039,4,0.003452132054971341
single,0,0.15,0.85,2018-01-06 00:00:00+00:00,10.596383904034576,9.561321533948519,4,0.004068358209053258
single,0,0.2,0.8,2018-01-06 00:00:00+00:00,10.578774005116177,9.545616863296447,4,0.0029602174113653387
single,0,0.25,0.75,2018-01-06 00:00:00+00:00,10.547546504384307,9.526370999593961,14,0.03961887714741777
single,0,0.3,0.7,2018-01-06 00:00:00+00:00,10.542118356806927,9.524085019777667,14,0.05674701219055417
single,0,0.35,0.65,2018-01-06 00:00:00+00:00,10.530941026185916,9.509958606381444,21,0.06307650352356672
single,1,0.05,0.95,2018-01-06 00:00:00+00:00,21.690358441253668,20.364165609184976,13,28.95943252287614
single,1,0.1,0.9,2018-01-06 00:00:00+00:00,21.737507099327445,20.39967931010858,16,32.08037324724594
single,1,0.15,0.85,2018-01-06 00:00:00+00:00,21.438976311864167,20.538299742971144,17,34.311922668722374
single,1,0.2,0.8,2018-01-06 00:00:00+00:00,21.617647376572446,20.92555383890354,18,36.48638378491735
single,1,0.25,0.75,2018-01-06 00:00:00+00:00,20.20575388735936,19.579943739107826,20,37.32210925419878
single,1,0.3,0.7,2018-01-06 00:00:00+00:00,20.404554806436355,19.605687297997942,21,39.24381522902991
single,1,0.35,0.65,2018-01-06 00:00:00+00:00,18.66308272612997,17.685451440115436,21,38.89147435198755
dual,0,0.05,0.95,2018-01-06 00:00:00+00:00,26.804461638070322,23.85846728420854,22,76.86901435419577
dual,0,0.1,0.9,2018-01-06 00:00:00+00:00,24.287222279095033,22.014218106883266,24,75.53836439683562
dual,0,0.15,0.85,2018-01-06 00:00:00+00:00,23.839568959535818,21.66791534643651,20,76.36411035667862
dual,0,0.2,0.8,2018-01-06 00:00:00+00:00,25.669566164099727,22.73823570055467,21,78.8230162896962
dual,0,0.25,0.75,2018-01-06 00:00:00+00:00,27.374925039015242,23.85074220182907,21,30.59356990432382
dual,0,0.3,0.7,2018-01-06 00:00:00+00:00,17.781483328871474,17.93157918260376,22,24.3248581014347
dual,0,0.35,0.65,2018-01-06 00:00:00+00:00,12.145619343630326,12.586815579367915,21,52.45756808963698
dual,1,0.05,0.95,2018-01-06 00:00:00+00:00,21.690358441253668,20.364165609184976,13,28.95943252287614
dual,1,0.1,0.9,2018-01-06 00:00:00+00:00,21.737507099327445,20.39967931010858,16,32.08037324724594
dual,1,0.15,0.85,2018-01-06 00:00:00+00:00,21.438976311864167,20.538299742971144,17,34.311922668722374
dual,1,0.2,0.8,2018-01-06 00:00:00+00:00,21.617647376572446,20.92555383890354,18,36.48638378491735
dual,1,0.25,0.75,2018-01-06 00:00:00+00:00,20.20575388735936,19.579943739107826,20,37.32210925419878
dual,1,0.3,0.7,2018-01-06 00:00:00+00:00,20.404554806436355,19.605687297997942,21,39.24381522902991
dual,1,0.35,0.65,2018-01-06 00:00:00+00:00,18.66308272612997,17.685451440115436,21,38.89147435198755
single,0,0.05,0.95,2018-01-07 00:00:00+00:00,8.321925094031243,7.509421318733324,14,0.07047903804933997
single,0,0.1,0.9,2018-01-07 00:00:00+00:00,8.32872640503147,7.513427754917076,8,0.006191110453609102
single,0,0.15,0.85,2018-01-07 00:00:00+00:00,8.343066716062204,7.528336097024992,5,0.0033421321214798625
single,0,0.2,0.8,2018-01-07 00:00:00+00:00,8.340243562910775,7.526845990841338,5,0.004641612779612348
single,0,0.25,0.75,2018-01-07 00:00:00+00:00,8.327729136133096,7.521406971021502,13,0.013002882690900058
single,0,0.3,0.7,2018-01-07 00:00:00+00:00,8.329259672360196,7.524221370782079,14,0.01801920519107103
single,0,0.35,0.65,2018-01-07 00:00:00+00:00,8.324620252153476,7.519464080916267,17,0.02221820434168829
single,1,0.05,0.95,2018-01-07 00:00:00+00:00,17.33646518861382,16.873433410108213,12,2.6450878687157444
single,1,0.1,0.9,2018-01-07 00:00:00+00:00,16.88719835594669,16.48614219666632,11,3.0921142866116353
single,1,0.15,0.85,2018-01-07 00:00:00+00:00,16.508783957203065,15.907157273312817,13,3.3380933659231014
single,1,0.2,0.8,2018-01-07 00:00:00+00:00,15.832413589790418,15.166088601536613,13,3.320198097086575
single,1,0.25,0.75,2018-01-07 00:00:00+00:00,14.628900749876205,14.181177508569734,16,5.75647519778759
single,1,0.3,0.7,2018-01-07 00:00:00+00:00,15.212774608703532,15.00191396970744,16,5.847987441776967
single,1,0.35,0.65,2018-01-07 00:00:00+00:00,12.831906546896805,12.488454227512605,16,7.946383833602632
dual,0,0.05,0.95,2018-01-07 00:00:00+00:00,17.11188942101831,16.567904526633846,19,29.99901873283808
dual,0,0.1,0.9,2018-01-07 00:00:00+00:00,17.32561968432107,17.536371765099762,18,28.84702847065484
dual,0,0.15,0.85,2018-01-07 00:00:00+00:00,21.202547437747384,19.557144936557908,19,15.81984390436462
dual,0,0.2,0.8,2018-01-07 00:00:00+00:00,29.18276890015707,26.38734795541793,21,11.690927168697613
dual,0,0.25,0.75,2018-01-07 00:00:00+00:00,28.838637815670257,26.121870628642405,17,18.666846543922674
dual,0,0.3,0.7,2018-01-07 00:00:00+00:00,28.756987373457143,26.04818110454507,19,28.24402118133265
dual,0,0.35,0.65,2018-01-07 00:00:00+00:00,8.649495714243054,8.326620310434267,19,19.127149583447974
dual,1,0.05,0.95,2018-01-07 00:00:00+00:00,17.33646518861382,16.873433410108213,12,2.6450878687157444
dual,1,0.1,0.9,2018-01-07 00:00:00+00:00,16.88719835594669,16.48614219666632,11,3.0921142866116353
dual,1,0.15,0.85,2018-01-07 00:00:00+00:00,16.508783957203065,15.907157273312817,13,3.3380933659231014
dual,1,0.2,0.8,2018-01-07 00:00:00+00:00,15.832413589790418,15.166088601536613,13,3.320198097086575
dual,1,0.25,0.75,2018-01-07 00:00:00+00:00,14.628900749876205,14.181177508569734,16,5.75647519778759
dual,1,0.3,0.7,2018-01-07 00:00:00+00:00,15.212774608703532,15.00191396970744,16,5.847987441776967
dual,1,0.35,0.65,2018-01-07 00:00:00+00:00,12.831906546896805,12.488454227512605,16,7.946383833602632
single,0,0.05,0.95,2018-01-08 00:00:00+00:00,8.431969136654013,7.6105525814623265,12,0.009401931928841721
single,0,0.1,0.9,2018-01-08 00:00:00+00:00,8.426487394017743,7.605081799523937,21,0.011102389726213418
single,0,0.15,0.85,2018-01-08 00:00:00+00:00,8.425896614674256,7.6062419818906974,19,0.01704778540621044
single,0,0.2,0.8,2018-01-08 00:00:00+00:00,8.430521276068005,7.61203041509909,11,0.014939507084163556
single,0,0.25,0.75,2018-01-08 00:00:00+00:00,8.432637530343753,7.6124688201139525,8,0.0034726425733832603
single,0,0.3,0.7,2018-01-08 00:00:00+00:00,8.432003437579398,7.610764478250496,5,0.0011293325344663514
single,0,0.35,0.65,2018-01-08 00:00:00+00:00,8.434817510848315,7.6130353993463205,2,0.0007513435235156573
single,1,0.05,0.95,2018-01-08 00:00:00+00:00,2.889997906897916,2.869067590906571,16,26.070402076296233
single,1,0.1,0.9,2018-01-08 00:00:00+00:00,2.4152276656022456,2.670933931103157,15,22.73602376261501
single,1,0.15,0.85,2018-01-08 00:00:00+00:00,1.5685880070140512,1.7568744811221078,15,21.40786246192306
single,1,0.2,0.8,2018-01-08 00:00:00+00:00,1.1392402430650324,0.9920332155954019,17,27.16963158344695
single,1,0.25,0.75,2018-01-08 00:00:00+00:00,0.06610065345569088,0.022838452048189184,23,31.838145778574905
single,1,0.3,0.7,2018-01-08 00:00:00+00:00,0.051013250830925505,0.012735473282338872,23,35.498726020466634
single,1,0.35,0.65,2018-01-08 00:00:00+00:00,0.0,0.0,24,53.43218805705496
dual,0,0.05,0.95,2018-01-08 00:00:00+00:00,5.663142680035877,4.832767236609472,21,25.269218952543433
dual,0,0.1,0.9,2018-01-08 00:00:00+00:00,5.547854724063047,4.987546089147523,21,26.90922174318571
dual,0,0.15,0.85,2018-01-08 00:00:00+00:00,4.049197614148537,2.4966873940808085,21,25.334239967850557
dual,0,0.2,0.8,2018-01-08 00:00:00+00:00,4.923277169793058,3.7319439099156257,20,23.6907165844594
dual,0,0.25,0.75,2018-01-08 00:00:00+00:00,8.030869330122657,7.250278692210269,18,15.771673427608453
dual,0,0.3,0.7,2018-01-08 00:00:00+00:00,7.050418324683046,6.209667663638235,18,16.675060965582283
dual,0,0.35,0.65,2018-01-08 00:00:00+00:00,9.305452423556918,8.145475186611211,17,10.483712870419101
dual,1,0.05,0.95,2018-01-08 00:00:00+00:00,2.889997906897916,2.869067590906571,16,26.070402076296233
dual,1,0.1,0.9,2018-01-08 00:00:00+00:00,2.4152276656022456,2.670933931103157,15,22.73602376261501
dual,1,0.15,0.85,2018-01-08 00:00:00+00:00,1.5685880070140512,1.7568744811221078,15,21.40786246192306
dual,1,0.2,0.8,2018-01-08 00:00:00+00:00,1.1392402430650324,0.9920332155954019,17,27.16963158344695
dual,1,0.25,0.75,2018-01-08 00:00:00+00:00,0.06610065345569088,0.022838452048189184,23,31.838145778574905
dual,1,0.3,0.7,2018-01-08 00:00:00+00:00,0.051013250830925505,0.012735473282338872,23,35.498726020466634
dual,1,0.35,0.65,2018-01-08 00:00:00+00:00,0.0,0.0,24,53.43218805705496
single,0,0.05,0.95,2018-01-09 00:00:00+00:00,6.4337659382509305,5.805988978288609,11,0.002179227691637922
single,0,0.1,0.9,2018-01-09 00:00:00+00:00,6.44044897631659,5.812792275959256,4,0.0007074463965136278
single,0,0.15,0.85,2018-01-09 00:00:00+00:00,6.446377183451994,5.817771049971782,5,0.0010402799870423657
single,0,0.2,0.8,2018-01-09 00:00:00+00:00,6.433879376021709,5.806440074498058,5,0.0014103050109679348
single,0,0.25,0.75,2018-01-09 00:00:00+00:00,6.435817354144783,5.808703004436835,12,0.015234458957898324
single,0,0.3,0.7,2018-01-09 00:00:00+00:00,6.435912145231341,5.80879593856528,13,0.018285395514265057
single,0,0.35,0.65,2018-01-09 00:00:00+00:00,6.430537618336752,5.803012452911009,16,0.011072676329741155
single,1,0.05,0.95,2018-01-09 00:00:00+00:00,11.223507061582922,10.770524391614362,6,2.879892434051962
single,1,0.1,0.9,2018-01-09 00:00:00+00:00,13.220407158946967,11.931417460949637,0,0.0
single,1,0.15,0.85,2018-01-09 00:00:00+00:00,13.572768798272978,12.55620637906232,2,0.374765800508567
single,1,0.2,0.8,2018-01-09 00:00:00+00:00,13.101736035603839,12.03125656321698,6,0.4693042014621698
single,1,0.25,0.75,2018-01-09 00:00:00+00:00,11.323819692372833,10.23948866943984,11,2.6322715828293632
single,1,0.3,0.7,2018-01-09 00:00:00+00:00,10.959224587408894,9.825666256336135,11,2.4326169655781746
single,1,0.35,0.65,2018-01-09 00:00:00+00:00,5.24626500335237,4.479950757926663,15,5.094755552809382
dual,0,0.05,0.95,2018-01-09 00:00:00+00:00,15.30806133858853,13.914151009810155,16,7.323082410584478
dual,0,0.1,0.9,2018-01-09 00:00:00+00:00,16.088889371829623,14.615222658076238,21,17.112781315937625
dual,0,0.15,0.85,2018-01-09 00:00:00+00:00,17.458387284515794,15.753376149203392,19,11.836120753094187
dual,0,0.2,0.8,2018-01-09 00:00:00+00:00,20.21909521954057,18.347733435635362,19,11.681091438866318
dual,0,0.25,0.75,2018-01-09 00:00:00+00:00,17.21082067543475,15.632765659579864,19,9.801246309837266
dual,0,0.3,0.7,2018-01-09 00:00:00+00:00,16.344542724128935,14.850949808526362,19,8.059224582729334
dual,0,0.35,0.65,2018-01-09 00:00:00+00:00,12.991121990137723,11.957974688384951,14,5.455891095327716
dual,1,0.05,0.95,2018-01-09 00:00:00+00:00,11.223507061582922,10.770524391614362,6,2.879892434051962
dual,1,0.1,0.9,2018-01-09 00:00:00+00:00,13.220407158946967,11.931417460949637,0,0.0
